time,clearsky,azimuth,zenith,solar,temp
2015-04-20,922.7534084926558,3.2282537456722458,0.5368740162902459,651.210556,46.72
2015-04-20,915.0635433016248,3.695064310347162,0.5983517140303241,750.639167,47.28
2015-04-20,893.9199505627347,4.056545034891329,0.7286065107916558,540.2436110000001,47.61
2015-04-20,852.8883945005609,4.325038200048619,0.8965534005733955,473.5775,47.93
2015-04-20,775.5569663090582,4.537271287329377,1.0824191734556707,479.856944,48.11
2015-04-21,399.07912473269505,1.4470883605855727,1.398929457260347,1033.743056,48.43
2015-04-21,686.3472042947316,1.6215482291569763,1.205329182915126,1933.3491669999999,50.01
2015-04-21,807.9073825399857,1.8119858329736414,1.0136388125498883,2652.1375,51.49
2015-04-21,869.2993068183437,2.039470828926343,0.8318336684397891,1375.815833,53.14
2015-04-21,902.1355243938904,2.3358861893374656,0.6732983279147193,2002.9466669999997,53.5
2015-04-21,918.1172237671775,2.737624008114054,0.5620694641453224,4559.393333,54.9
2015-04-21,921.7917222704702,3.2307372517524704,0.5309978166976241,4070.031667,56.88
2015-04-21,914.1084096633812,3.7007148306171724,0.5932485411737557,6639.7425,58.99
2015-04-21,893.0543922782326,4.062964441755135,0.724377564146379,5110.413889,61.3
2015-04-21,852.2683057801836,4.331169193178076,0.8929251826687005,4109.9969439999995,62.17
2015-04-21,775.5826845626834,4.542939488394794,1.0791035141699903,2375.503333,61.92
2015-04-21,616.6271709581979,4.72604924256463,1.2719248159961472,869.018333,61.47
2015-04-22,407.86718264094094,1.4431560260768341,1.3943930512979925,944.086944,37.98
2015-04-22,688.4983956556907,1.61736124057556,1.2008255509899861,2856.005,42.31
2015-04-22,808.1649397346556,1.8075431475376667,1.009019275027035,4969.657222,51.13
2015-04-22,868.8515714226803,2.034908251482917,0.8269178876500789,6388.988332999999,57.78
2015-04-22,901.3751672973248,2.3318320588889554,0.667902985775772,5807.642778,62.44
2015-04-22,917.2093076304753,2.735825421996628,0.556194378565048,5537.814444,65.11
2015-04-22,920.8244008382511,3.233198472893092,0.5251790360499051,5447.126667,65.7
2015-04-22,913.1483977269307,3.7063561435858854,0.5881994450181233,3612.928056,66.35
2015-04-22,892.1831015261571,4.069353574708384,0.7201950441218937,1319.7575000000002,66.26
2015-04-22,851.6387480993886,4.337254330171973,0.8893331216046221,1231.775,64.87
2015-04-22,775.5868185867224,4.54855453347112,1.0758150269037245,151.831111,63.04
2015-04-22,618.6063884229025,4.7312776379426245,1.2687155715400933,74.336111,54.58
2015-04-23,416.23820338401623,1.4392398230492736,1.3899225195641172,714.0791670000001,39.16
2015-04-23,690.5309812901594,1.613184034460588,1.1963909114004097,1088.346667,41.03
2015-04-23,808.3766385418027,1.8030993329381997,1.004472460187046,4470.0213889999995,42.42
2015-04-23,868.3817473268028,2.0303255233089206,0.8220779226459984,5382.306667000001,43.83
2015-04-23,900.6026903774737,2.327729873786437,0.6625828313196913,4976.9800000000005,44.9
2015-04-23,916.2940646500494,2.733966000096778,0.550386654631597,5179.631389,45.84
2015-04-23,919.8520823130998,3.235634744774683,0.5194191669148853,7091.581667,46.92
2015-04-23,912.1841500887829,3.711984846522814,0.5832053576923364,5662.488056,47.49
2015-04-23,891.3067529262659,4.075709082222353,0.7160594140494105,4272.9475,47.42
2015-04-23,851.0004786297418,4.3432908472860285,0.8857774945989445,3999.6938889999997,46.66
2015-04-23,775.5703826362897,4.554114174998694,1.0725540138174279,1946.9263890000002,42.61
2015-04-23,620.5172757341678,4.736446829377214,1.2655274431224888,865.418056,42.33
2015-04-24,424.2095885037316,1.4353406398105595,1.3855194445639218,871.7994440000001,35.65
2015-04-24,692.449308627934,1.6090177588635348,1.192026805946374,2026.7847219999999,36.88
2015-04-24,808.5440669334496,1.7986557611051095,0.9999999323773516,2888.9819439999997,38.77
2015-04-24,867.890769669159,2.0257240254900126,0.8173154576521187,2315.226111,40.47
2015-04-24,899.8188239580035,2.3235802362044917,0.6573397429923323,3221.536944,41.39
2015-04-24,915.3721519444425,2.7320443304793427,0.5446481768652514,3583.710556,41.84
2015-04-24,918.8754021265524,3.2380432317097476,0.5137196713635506,3276.6613889999994,42.86
2015-04-24,911.2163093337662,3.717597369906106,0.5782671518962802,2542.438056,43.6
2015-04-24,890.426023925057,4.08202752314789,0.7119710715191873,2507.957222,43.78
2015-04-24,850.3542610684217,4.349275940199662,0.8822585204105161,2066.668333,44.13
2015-04-24,775.5344018889889,4.5596161458621225,1.0693207271204563,1031.623333,42.78
2015-04-24,622.3621425318188,4.74155491333562,1.2623608315682928,700.923333,41.69
2015-04-25,431.79804939787846,1.4314593493722545,1.3811854014477738,851.115833,33.96
2015-04-25,694.2575073659362,1.6048635552591552,1.187734765893305,3044.692778,37.98
2015-04-25,808.6687544005633,1.794213811773389,0.9956032409824711,5268.681944,41.37
2015-04-25,867.379550213728,2.0211051694650046,0.812632158334244,6963.8550000000005,44.95
2015-04-25,899.0242868169232,2.31938379097154,0.652175582529509,7826.555556,48.35
2015-04-25,914.4442206280678,2.7300589620590525,0.5389808165065135,8096.672500000001,51.51
2015-04-25,917.8949931413783,3.240420930628489,0.5080819776660901,8434.1975,53.31
2015-04-25,910.2455182758141,3.7231899854002815,0.5733856392119415,8583.331111,54.76
2015-04-25,889.5415951561372,4.088305376616893,0.707930348842958,7532.860832999999,56.28
2015-04-25,849.7008661037485,4.355206772417881,0.8787763611047114,5432.660277999999,56.21
2015-04-25,775.4799129162468,4.565058166258766,1.066115371425385,1269.827222,56.34
2015-04-25,624.143297115667,4.746599981992094,1.2592160970102155,713.7377779999999,54.81
2015-04-26,439.01958843152505,1.4275968143565998,1.3769219523296627,583.040556,39.45
2015-04-26,695.9595039544798,1.600722563741619,1.1835163062664484,1512.578056,41.42
2015-04-26,808.7521755240485,1.7897748786193786,0.9912839148598286,3264.063333,45.51
2015-04-26,866.8489786007917,2.0164704056200353,0.8080296665838697,3622.688333,50.91
2015-04-26,898.2197865950969,2.315141239482657,0.6470921907665205,2119.379167,53.94
2015-04-26,913.5109157385278,2.728008422130832,0.5333864299841681,2204.711111,54.93
2015-04-26,916.9114851778686,3.2427646835320716,0.5025074817981223,2570.313056,55.16
2015-04-26,909.2724190237282,3.728758817867675,0.5685615742340326,2154.606944,55.4
2015-04-26,888.654148836547,4.094539053004678,0.703937519515923,2602.193889,55.61
2015-04-26,849.041068633707,4.3610804834452885,0.875331129648969,1021.862778,56.38
2015-04-26,775.4079584179874,4.570437949912818,1.0629381116813892,1056.584722,55.94
2015-04-26,625.8630348082515,4.7515801284450605,1.256093566814847,437.80361100000005,55.46
2015-04-27,445.88949939924026,1.4237538953185174,1.3727306406246693,394.543333,44.65
2015-04-27,697.5590369632009,1.5965959315994362,1.1793729201805367,1364.760833,46.96
2015-04-27,808.795754210423,1.7853403789479634,0.9870434568666389,3039.025,49.17
2015-04-27,866.2999239307999,2.011821235810379,0.803509595581474,3350.9672219999998,51.83
2015-04-27,897.4060203002527,2.3108533583403252,0.6420913840706977,3312.326667,54.38
2015-04-27,912.5728760894307,2.7258912395145685,0.5278668586996348,2939.679444,55.97
2015-04-27,915.9255043183864,3.2450711941519796,0.49699755113924643,3158.219444,56.39
2015-04-27,908.2976516726529,3.734299859151106,0.563795661279854,2271.160278,57.41
2015-04-27,887.7643665913778,4.100724904959177,0.6999928070929713,1559.841389,57.65
2015-04-27,848.375644109481,4.366894196535485,0.8719228996902206,919.4108329999999,56.69
